CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,1,0
CUR,0.018,0.007,0.003,0,0,23.84,0,2,0
CUR,0.873,0.517,0.061,0,12,23.84,135,2,0
CUR,1.098,0.538,0.200,0,29,23.84,1221,2,0
CUR,1.104,0.532,0.201,0,29,23.82,1336,2,0
CUR,1.109,0.535,0.201,0,29,23.84,1348,2,0
CUR,1.114,0.531,0.201,0,29,23.82,1351,2,0
CUR,1.109,0.528,0.201,0,29,23.82,1349,2,0
CUR,1.114,0.532,0.201,0,29,23.84,1350,2,0
CUR,1.077,0.525,0.025,0,0,23.85,239,3,3
CUR,0.018,0.008,0.003,0,0,23.84,129,3,3
CUR,0.018,0.007,0.003,0,0,23.85,7,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.84,0,3,3
CUR,0.018,0.008,0.002,0,0,23.84,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.024,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.018,0.008,0.003,0,0,23.84,0,2,0
CUR,0.905,0.522,0.065,0,12,23.84,158,2,0
CUR,1.087,0.549,0.200,0,29,23.82,1226,2,0
CUR,1.114,0.530,0.201,0,29,23.84,1345,2,0
CUR,1.120,0.531,0.201,0,29,23.81,1349,2,0
CUR,1.114,0.530,0.201,0,29,23.82,1350,2,0
CUR,1.114,0.531,0.201,0,29,23.84,1349,2,0
CUR,1.109,0.531,0.187,0,0,23.85,1319,3,3
CUR,0.018,0.008,0.003,0,0,23.84,79,3,3
CUR,0.018,0.008,0.003,0,0,23.85,3,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.013,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.84,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.024,0.008,0.003,0,0,23.85,0,1,0
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.835,0.524,0.037,0,7,23.84,23,2,0
CUR,1.093,0.550,0.194,0,29,23.82,1143,2,0
CUR,1.109,0.533,0.201,0,29,23.84,1340,2,0
CUR,1.109,0.535,0.202,0,29,23.84,1349,2,0
CUR,1.104,0.529,0.201,0,29,23.81,1350,2,0
CUR,1.109,0.534,0.201,0,29,23.82,1349,2,0
CUR,1.109,0.535,0.202,0,29,23.82,1347,2,0
CUR,1.087,0.526,0.065,0,0,23.85,363,3,3
CUR,0.018,0.007,0.003,0,0,23.85,34,3,3
CUR,0.018,0.007,0.003,0,0,23.85,1,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.84,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.86,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.018,0.008,0.003,0,0,23.84,0,1,0
CUR,0.206,0.202,0.008,0,3,23.84,0,2,0
CUR,1.109,0.547,0.196,0,29,23.84,1031,2,0
CUR,1.114,0.531,0.202,0,29,23.81,1333,2,0
CUR,1.120,0.529,0.201,0,29,23.82,1348,2,0
CUR,1.114,0.531,0.202,0,29,23.82,1347,2,0
CUR,1.109,0.534,0.202,0,29,23.82,1349,2,0
CUR,1.109,0.532,0.186,0,0,23.85,1300,3,3
CUR,0.018,0.008,0.003,0,0,23.85,183,3,3
CUR,0.018,0.008,0.003,0,0,23.85,35,3,3
CUR,0.018,0.007,0.003,0,0,23.85,1,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.84,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,1,0
CUR,0.018,0.007,0.003,0,0,23.84,0,2,0
CUR,0.840,0.526,0.048,0,9,23.84,78,2,0
CUR,1.120,0.545,0.198,0,29,23.81,1183,2,0
CUR,1.098,0.535,0.202,0,29,23.84,1341,2,0
CUR,1.114,0.533,0.202,0,29,23.82,1346,2,0
CUR,1.114,0.534,0.202,0,29,23.84,1350,2,0
CUR,1.120,0.532,0.202,0,29,23.84,1348,2,0
CUR,1.109,0.533,0.201,0,29,23.81,1349,2,0
CUR,1.109,0.529,0.023,0,0,23.85,174,3,3
CUR,0.018,0.008,0.003,0,0,23.85,7,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.86,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.84,0,3,3
CUR,0.018,0.007,0.003,0,0,23.84,0,1,0
CUR,0.018,0.007,0.003,0,0,23.84,0,2,0
CUR,0.899,0.517,0.057,0,11,23.84,116,2,0
CUR,1.104,0.544,0.199,0,29,23.84,1206,2,0
CUR,1.120,0.536,0.202,0,29,23.82,1342,2,0
CUR,1.109,0.530,0.201,0,29,23.84,1349,2,0
CUR,1.114,0.531,0.202,0,29,23.82,1349,2,0
CUR,1.114,0.536,0.201,0,29,23.82,1342,2,0
CUR,1.109,0.529,0.202,0,29,23.85,1349,2,0
CUR,1.098,0.518,0.025,0,0,23.85,223,3,3
CUR,0.018,0.007,0.003,0,0,23.85,9,3,3
CUR,0.024,0.007,0.003,0,0,23.86,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.84,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.84,0,1,0
CUR,0.018,0.008,0.003,0,0,23.85,0,2,0
CUR,0.899,0.526,0.068,0,13,23.84,190,2,0
CUR,1.109,0.541,0.202,0,29,23.84,1226,2,0
CUR,1.114,0.533,0.202,0,29,23.82,1343,2,0
CUR,1.109,0.531,0.202,0,29,23.82,1338,2,0
CUR,1.109,0.534,0.202,0,29,23.84,1348,2,0
CUR,1.114,0.530,0.202,0,29,23.82,1350,2,0
CUR,1.109,0.536,0.201,0,29,23.84,1350,2,0
CUR,1.098,0.524,0.025,0,0,23.85,264,3,3
CUR,0.018,0.007,0.003,0,0,23.85,13,3,3
CUR,0.013,0.007,0.002,0,0,23.84,0,3,3
CUR,0.018,0.007,0.002,0,0,23.84,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.84,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.018,0.008,0.003,0,0,23.84,0,2,0
CUR,0.905,0.652,0.061,0,11,23.84,131,2,0
CUR,1.109,0.564,0.199,0,29,23.81,1213,2,0
CUR,1.114,0.532,0.202,0,29,23.85,1342,2,0
CUR,1.109,0.531,0.202,0,29,23.82,1349,2,0
CUR,1.114,0.534,0.201,0,29,23.84,1350,2,0
CUR,1.114,0.528,0.201,0,29,23.84,1350,2,0
CUR,1.109,0.533,0.201,0,29,23.82,1349,2,0
CUR,1.098,0.530,0.064,0,0,23.85,314,3,3
CUR,0.018,0.008,0.003,0,0,23.85,18,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.84,0,3,3
CUR,0.018,0.007,0.002,0,0,23.84,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.018,0.008,0.003,0,0,23.84,0,2,0
CUR,0.835,0.517,0.051,0,9,23.84,72,2,0
CUR,1.104,0.553,0.197,0,29,23.84,1185,2,0
CUR,1.104,0.530,0.202,0,29,23.81,1341,2,0
CUR,1.114,0.533,0.202,0,29,23.84,1349,2,0
CUR,1.109,0.535,0.202,0,29,23.81,1349,2,0
CUR,1.114,0.531,0.201,0,29,23.82,1350,2,0
CUR,1.114,0.529,0.202,0,29,23.84,1348,2,0
CUR,1.087,0.519,0.020,0,0,23.86,268,3,3
CUR,0.018,0.008,0.003,0,0,23.85,30,3,3
CUR,0.018,0.007,0.002,0,0,23.84,1,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.84,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.024,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.018,0.008,0.003,0,0,23.82,0,2,0
CUR,0.905,0.655,0.063,0,12,23.82,147,2,0
CUR,1.109,0.542,0.200,0,29,23.82,1220,2,0
CUR,1.114,0.536,0.201,0,29,23.84,1343,2,0
CUR,1.114,0.532,0.201,0,29,23.84,1349,2,0
CUR,1.114,0.536,0.201,0,29,23.81,1350,2,0
CUR,1.104,0.536,0.201,0,29,23.84,1350,2,0
CUR,1.109,0.534,0.201,0,29,23.82,1347,2,0
CUR,1.104,0.529,0.065,0,0,23.85,362,3,3
CUR,0.018,0.007,0.003,0,0,23.85,49,3,3
CUR,0.018,0.007,0.003,0,0,23.84,2,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.013,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.024,0.008,0.003,0,0,23.84,0,2,0
CUR,0.894,0.540,0.064,0,12,23.82,172,2,0
CUR,1.120,0.552,0.201,0,29,23.84,1230,2,0
CUR,1.114,0.533,0.201,0,29,23.81,1342,2,0
CUR,1.114,0.534,0.201,0,29,23.82,1349,2,0
CUR,1.114,0.533,0.201,0,29,23.82,1350,2,0
CUR,1.114,0.535,0.202,0,29,23.82,1349,2,0
CUR,1.109,0.534,0.202,0,29,23.82,1343,2,0
CUR,1.114,0.530,0.064,0,0,23.85,355,3,3
CUR,0.018,0.008,0.003,0,0,23.85,78,3,3
CUR,0.018,0.008,0.003,0,0,23.84,3,3,3
CUR,0.018,0.008,0.003,0,0,23.84,0,3,3
CUR,0.018,0.007,0.003,0,0,23.86,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.88,0,3,3
CUR,0.024,0.008,0.002,0,0,23.86,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.018,0.008,0.003,0,0,23.85,0,2,0
CUR,0.856,0.603,0.046,0,8,23.84,40,2,0
CUR,1.104,0.542,0.195,0,29,23.82,1163,2,0
CUR,1.114,0.532,0.201,0,29,23.82,1338,2,0
CUR,1.109,0.533,0.201,0,29,23.84,1350,2,0
CUR,1.093,0.524,0.201,0,29,23.82,1342,2,0
CUR,1.114,0.527,0.201,0,29,23.82,1350,2,0
CUR,1.114,0.533,0.201,0,29,23.82,1348,2,0
CUR,1.109,0.532,0.044,0,0,23.84,283,3,3
CUR,0.024,0.008,0.003,0,0,23.86,104,3,3
CUR,0.013,0.008,0.003,0,0,23.85,4,3,3
CUR,0.018,0.009,0.002,0,0,23.84,0,3,3
CUR,0.018,0.008,0.002,0,0,23.84,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.84,0,3,3
CUR,0.018,0.007,0.002,0,0,23.84,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.84,0,1,0
CUR,0.018,0.008,0.003,0,0,23.85,0,1,0
CUR,0.018,0.008,0.003,0,0,23.84,0,2,0
CUR,0.953,0.545,0.101,0,18,23.81,405,2,0
CUR,1.114,0.538,0.203,0,29,23.84,1288,2,0
CUR,1.114,0.529,0.200,0,29,23.85,1347,2,0
CUR,1.114,0.531,0.200,0,29,23.82,1351,2,0
CUR,1.109,0.532,0.201,0,29,23.81,1350,2,0
CUR,1.114,0.532,0.201,0,29,23.84,1350,2,0
CUR,1.120,0.527,0.201,0,29,23.84,1350,2,0
CUR,1.098,0.535,0.026,0,0,23.85,228,3,3
CUR,0.018,0.008,0.003,0,0,23.84,111,3,3
CUR,0.018,0.007,0.003,0,0,23.84,6,3,3
CUR,0.018,0.007,0.003,0,0,23.86,0,3,3
CUR,0.018,0.007,0.002,0,0,23.86,0,3,3
CUR,0.013,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.86,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.84,0,1,0
CUR,0.018,0.008,0.003,0,0,23.84,0,2,0
CUR,0.921,0.579,0.066,0,13,23.84,180,2,0
CUR,1.114,0.546,0.201,0,29,23.84,1232,2,0
CUR,1.114,0.537,0.201,0,29,23.81,1344,2,0
CUR,1.109,0.536,0.201,0,29,23.84,1349,2,0
CUR,1.109,0.537,0.202,0,29,23.84,1350,2,0
CUR,1.114,0.537,0.201,0,29,23.81,1349,2,0
CUR,1.109,0.533,0.185,0,0,23.85,1298,3,3
CUR,0.018,0.007,0.003,0,0,23.85,74,3,3
CUR,0.018,0.007,0.003,0,0,23.85,3,3,3
CUR,0.013,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,1,0
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.018,0.007,0.003,0,1,23.84,0,2,0
CUR,1.071,0.546,0.185,0,29,23.84,943,2,0
CUR,1.120,0.530,0.202,0,29,23.84,1331,2,0
CUR,1.109,0.531,0.202,0,29,23.82,1349,2,0
CUR,1.104,0.534,0.202,0,29,23.84,1348,2,0
CUR,1.109,0.533,0.203,0,29,23.82,1348,2,0
CUR,1.114,0.529,0.202,0,29,23.85,1346,2,0
CUR,1.114,0.527,0.026,0,0,23.84,289,3,3
CUR,0.018,0.008,0.003,0,0,23.85,32,3,3
CUR,0.018,0.007,0.003,0,0,23.85,1,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.84,0,3,3
CUR,0.018,0.008,0.002,0,0,23.84,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.024,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.018,0.008,0.003,0,0,23.84,0,1,0
CUR,0.169,0.166,0.006,0,3,23.84,0,2,0
CUR,1.071,0.547,0.197,0,29,23.84,1021,2,0
CUR,1.120,0.535,0.202,0,29,23.84,1334,2,0
CUR,1.104,0.535,0.202,0,29,23.81,1349,2,0
CUR,1.114,0.539,0.202,0,29,23.84,1346,2,0
CUR,1.109,0.533,0.202,0,29,23.81,1348,2,0
CUR,1.114,0.530,0.202,0,29,23.84,1347,2,0
CUR,1.098,0.537,0.024,0,0,23.86,280,3,3
CUR,0.018,0.007,0.003,0,0,23.84,48,3,3
CUR,0.018,0.008,0.003,0,0,23.86,2,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.86,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.84,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.84,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,1,0
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.792,0.553,0.027,0,5,23.84,0,2,0
CUR,1.114,0.540,0.191,0,29,23.84,1096,2,0
CUR,1.114,0.529,0.201,0,29,23.81,1337,2,0
CUR,1.114,0.533,0.201,0,29,23.82,1350,2,0
CUR,1.114,0.532,0.202,0,29,23.82,1349,2,0
CUR,1.109,0.533,0.202,0,29,23.82,1349,2,0
CUR,1.114,0.531,0.202,0,29,23.84,1345,2,0
CUR,1.104,0.536,0.066,0,0,23.85,383,3,3
CUR,0.018,0.008,0.003,0,0,23.85,84,3,3
CUR,0.018,0.007,0.003,0,0,23.85,3,3,3
CUR,0.024,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.009,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.024,0.008,0.003,0,0,23.82,0,3,3
CUR,0.018,0.007,0.003,0,0,23.84,0,1,0
CUR,0.018,0.008,0.003,0,0,23.85,0,1,0
CUR,0.034,0.023,0.004,0,2,23.84,0,2,0
CUR,1.093,0.661,0.196,0,29,23.85,994,2,0
CUR,1.109,0.535,0.201,0,29,23.82,1328,2,0
CUR,1.114,0.531,0.201,0,29,23.81,1349,2,0
CUR,1.104,0.534,0.201,0,29,23.84,1347,2,0
CUR,1.109,0.534,0.202,0,29,23.82,1349,2,0
CUR,1.114,0.532,0.202,0,29,23.81,1341,2,0
CUR,1.114,0.534,0.086,0,0,23.85,490,3,3
CUR,0.018,0.008,0.003,0,0,23.84,172,3,3
CUR,0.018,0.008,0.003,0,0,23.85,7,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.018,0.007,0.003,0,0,23.84,0,2,0
CUR,0.018,0.008,0.003,0,0,23.84,0,2,0
CUR,0.910,0.659,0.033,0,6,23.85,1,2,0
CUR,1.093,0.545,0.192,0,29,23.84,1111,2,0
CUR,1.104,0.532,0.201,0,29,23.82,1334,2,0
CUR,1.114,0.530,0.201,0,29,23.81,1349,2,0
CUR,1.109,0.534,0.202,0,29,23.84,1348,2,0
CUR,1.114,0.530,0.202,0,29,23.81,1349,2,0
CUR,1.109,0.531,0.202,0,29,23.84,1349,2,0
CUR,1.104,0.531,0.025,0,0,23.85,278,3,3
CUR,0.018,0.008,0.003,0,0,23.85,176,3,3
CUR,0.018,0.008,0.003,0,0,23.85,8,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.84,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.013,0.007,0.002,0,0,23.84,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.84,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,1,0
CUR,0.018,0.008,0.003,0,0,23.86,0,1,0
CUR,0.018,0.008,0.003,0,1,23.85,0,2,0
CUR,1.082,0.552,0.185,0,29,23.84,938,2,0
CUR,1.114,0.531,0.201,0,29,23.82,1332,2,0
CUR,1.114,0.532,0.201,0,29,23.81,1349,2,0
CUR,1.114,0.536,0.202,0,29,23.84,1349,2,0
CUR,1.109,0.537,0.202,0,29,23.81,1348,2,0
CUR,1.109,0.535,0.202,0,29,23.85,1349,2,0
CUR,1.104,0.530,0.025,0,0,23.85,344,3,3
CUR,0.018,0.007,0.003,0,0,23.85,251,3,3
CUR,0.018,0.007,0.003,0,0,23.85,20,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.84,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,1,0
CUR,0.018,0.008,0.003,0,0,23.85,0,1,0
CUR,0.803,0.563,0.033,0,6,23.84,8,2,0
CUR,1.098,0.539,0.192,0,29,23.84,1127,2,0
CUR,1.109,0.536,0.201,0,29,23.84,1340,2,0
CUR,1.114,0.532,0.201,0,29,23.82,1348,2,0
CUR,1.109,0.532,0.202,0,29,23.84,1349,2,0
CUR,1.109,0.534,0.202,0,29,23.82,1349,2,0
CUR,1.114,0.536,0.202,0,29,23.81,1349,2,0
CUR,1.109,0.531,0.026,0,0,23.85,258,3,3
CUR,0.018,0.007,0.003,0,0,23.84,150,3,3
CUR,0.018,0.007,0.003,0,0,23.85,20,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.754,0.477,0.033,0,6,23.84,4,2,0
CUR,1.104,0.534,0.192,0,29,23.82,1122,2,0
CUR,1.109,0.532,0.202,0,29,23.85,1340,2,0
CUR,1.109,0.533,0.202,0,29,23.82,1349,2,0
CUR,1.109,0.534,0.202,0,29,23.84,1349,2,0
CUR,1.109,0.535,0.202,0,29,23.82,1346,2,0
CUR,1.120,0.534,0.202,0,29,23.81,1349,2,0
CUR,1.093,0.512,0.024,0,0,23.85,144,3,3
CUR,0.018,0.007,0.003,0,0,23.85,6,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.024,0.007,0.002,0,0,23.85,0,3,3
CUR,0.013,0.007,0.002,0,0,23.84,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.86,0,3,3
CUR,0.018,0.008,0.002,0,0,23.84,0,3,3
CUR,0.024,0.008,0.003,0,0,23.85,0,1,0
CUR,0.018,0.007,0.003,0,0,23.85,0,1,0
CUR,0.862,0.601,0.035,0,6,23.84,2,2,0
CUR,1.082,0.544,0.193,0,29,23.84,1112,2,0
CUR,1.109,0.537,0.202,0,29,23.82,1340,2,0
CUR,1.109,0.533,0.202,0,29,23.84,1346,2,0
CUR,1.109,0.535,0.203,0,29,23.82,1348,2,0
CUR,1.109,0.538,0.203,0,29,23.84,1344,2,0
CUR,1.109,0.532,0.204,0,29,23.82,1347,2,0
CUR,1.093,0.526,0.024,0,0,23.85,174,3,3
CUR,0.018,0.008,0.003,0,0,23.85,7,3,3
CUR,0.013,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.84,0,3,3
CUR,0.018,0.007,0.002,0,0,23.85,0,3,3
CUR,0.018,0.007,0.002,0,0,23.86,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.009,0.002,0,0,23.85,0,3,3
CUR,0.024,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,1,0
CUR,0.018,0.007,0.003,0,0,23.84,0,1,0
CUR,0.787,0.551,0.011,0,3,23.85,0,2,0
CUR,1.093,0.539,0.195,0,29,23.82,1041,2,0
CUR,1.109,0.531,0.202,0,29,23.84,1336,2,0
CUR,1.109,0.530,0.204,0,29,23.82,1343,2,0
CUR,1.114,0.532,0.204,0,29,23.84,1347,2,0
CUR,1.104,0.538,0.204,0,29,23.82,1347,2,0
CUR,1.109,0.538,0.187,0,0,23.85,1288,3,3
CUR,0.018,0.007,0.003,0,0,23.84,151,3,3
CUR,0.018,0.008,0.003,0,0,23.84,6,3,3
CUR,0.018,0.008,0.003,0,0,23.84,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.84,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,1,0
CUR,0.018,0.007,0.003,0,0,23.84,0,2,0
CUR,0.878,0.522,0.062,0,12,23.84,149,2,0
CUR,1.114,0.537,0.202,0,29,23.82,1221,2,0
CUR,1.104,0.534,0.204,0,29,23.82,1336,2,0
CUR,1.104,0.533,0.204,0,29,23.81,1347,2,0
CUR,1.109,0.535,0.205,0,29,23.84,1344,2,0
CUR,1.114,0.536,0.205,0,29,23.82,1348,2,0
CUR,1.109,0.539,0.205,0,29,23.82,1337,2,0
CUR,1.098,0.537,0.106,0,0,23.85,570,3,3
CUR,0.018,0.008,0.003,0,0,23.84,231,3,3
CUR,0.018,0.007,0.003,0,0,23.85,10,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,3,3
CUR,0.018,0.007,0.003,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.002,0,0,23.84,0,3,3
CUR,0.024,0.008,0.002,0,0,23.85,0,3,3
CUR,0.018,0.008,0.003,0,0,23.85,0,1,0
CUR,0.018,0.008,0.003,0,0,23.84,0,2,0
CUR,0.883,0.511,0.054,0,10,23.84,94,2,0
CUR,1.109,0.537,0.199,0,29,23.84,1196,2,0
CUR,1.109,0.539,0.203,0,29,23.81,1341,2,0
CUR,1.109,0.532,0.203,0,29,23.84,1347,2,0
CUR,1.109,0.535,0.204,0,29,23.81,1348,2,0
CUR,1.109,0.536,0.203,0,29,23.84,1348,2,0
CUR,1.109,0.530,0.203,0,29,23.81,1348,2,0
CUR,1.104,0.531,0.043,0,0,23.85,354,3,3
